cm_id,example_id,relation,subrelation,field,context,CM,target_tags,target_tokens,all_annotations,auto_adjudication,relation_presence,sousrelations_identified,nb_subrelations_identified,subrelation_presence,comment,comment_A2,comment_adj,presence_extracted,POS_Tags,NER_Tags,Lemmas,Dependencies
M97,1008,meronymie,Expression des parties locatives ou temporelles,economy,"que el único origen de la plusvalía es el trabajo vivo . La masa de trabajo puesta en movimiento por un capital de 100 , y , por tanto , el trabajo",La masa de trabajo puesta en movimiento por,"['AFS', 'N5-FS', 'P', 'N5-MS', 'N5-FS', 'P', 'N5-MS', 'P']","['La', 'masa', 'de', 'trabajo', 'puesta', 'en', 'movimiento', 'por']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('La', 'DET'), ('masa', 'NOUN'), ('de', 'ADP'), ('trabajo', 'NOUN'), ('puesta', 'ADJ'), ('en', 'ADP'), ('movimiento', 'NOUN'), ('por', 'ADP')]",[],"[('La', 'el'), ('masa', 'masa'), ('de', 'de'), ('trabajo', 'trabajo'), ('puesta', 'puesto'), ('en', 'en'), ('movimiento', 'movimiento'), ('por', 'por')]","[('La', 2, 'det'), ('masa', 0, 'root'), ('de', 4, 'case'), ('trabajo', 2, 'nmod'), ('puesta', 2, 'amod'), ('en', 7, 'case'), ('movimiento', 5, 'obl'), ('por', 5, 'advmod')]"
M97,1009,meronymie,Expression des parties locatives ou temporelles,economy,"entre ellas . Para llevar a cabo esta evaluación , hemos calculado el capital instalado en una comunidad como la suma descontada de el volumen de inversión pública en términos reales",el capital instalado en una comunidad como,"['AMS', 'N5-6S', 'VC--SM', 'P', 'E6--FS', 'N5-FS', 'D']","['el', 'capital', 'instalado', 'en', 'una', 'comunidad', 'como']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('el', 'DET'), ('capital', 'NOUN'), ('instalado', 'ADJ'), ('en', 'ADP'), ('una', 'DET'), ('comunidad', 'NOUN'), ('como', 'SCONJ')]",[],"[('el', 'el'), ('capital', 'capital'), ('instalado', 'instalado'), ('en', 'en'), ('una', 'uno'), ('comunidad', 'comunidad'), ('como', 'como')]","[('el', 2, 'det'), ('capital', 0, 'root'), ('instalado', 2, 'amod'), ('en', 6, 'case'), ('una', 6, 'det'), ('comunidad', 3, 'obl'), ('como', 3, 'advmod')]"
M97,1010,meronymie,Expression des parties locatives ou temporelles,economy,"menor es la suma de el capital mercantil con_respecto_a la suma de las mercancías puestas en circulación , pero tanto menor en magnitud absoluta o en comparación con las condiciones de","las mercancías puestas en circulación , pero","['AFP', 'N5-FP', 'VC--PF', 'P', 'N5-FS', 'Z', 'C']","['las', 'mercancías', 'puestas', 'en', 'circulación', ',', 'pero']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('las', 'DET'), ('mercancías', 'NOUN'), ('puestas', 'ADJ'), ('en', 'ADP'), ('circulación', 'NOUN'), (',', 'PUNCT'), ('pero', 'CCONJ')]",[],"[('las', 'el'), ('mercancías', 'mercancía'), ('puestas', 'puesta'), ('en', 'en'), ('circulación', 'circulación'), (',', ','), ('pero', 'pero')]","[('las', 2, 'det'), ('mercancías', 0, 'root'), ('puestas', 2, 'acl'), ('en', 5, 'case'), ('circulación', 3, 'obl'), (',', 2, 'punct'), ('pero', 2, 'cc')]"
M97,1011,meronymie,Expression des parties locatives ou temporelles,general,"la dirección y los representantes de los trabajadores , quedó claro que la factoría de Opel_España situada en Figueruelas ( Zaragoza ) externalizará la producción de tres departamentos que emplean a 650 de los",la factoría de Opel_España situada en Figueruelas ( Zaragoza ),"['AFS', 'N5-FS', 'P', 'N4666', 'VC--SF', 'P', 'N4666', 'Z', 'N4666', 'Z']","['la', 'factoría', 'de', 'Opel_España', 'situada', 'en', 'Figueruelas', '(', 'Zaragoza', ')']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Expression des parties locatives ou temporelles'],1.0,oui,,,,elévée,"[('la', 'DET'), ('factoría', 'NOUN'), ('de', 'ADP'), ('Opel', 'PROPN'), ('_España', 'PROPN'), ('situada', 'ADJ'), ('en', 'ADP'), ('Figueruelas', 'PROPN'), ('(', 'PUNCT'), ('Zaragoza', 'PROPN'), (')', 'PUNCT')]","[('Opel_España', 'MISC'), ('Figueruelas', 'LOC'), ('Zaragoza', 'LOC')]","[('la', 'el'), ('factoría', 'factoría'), ('de', 'de'), ('Opel', 'Opel'), ('_España', '_España'), ('situada', 'situado'), ('en', 'en'), ('Figueruelas', 'Figueruelas'), ('(', '('), ('Zaragoza', 'zaragoza'), (')', ')')]","[('la', 2, 'det'), ('factoría', 0, 'root'), ('de', 4, 'case'), ('Opel', 2, 'nmod'), ('_España', 4, 'flat'), ('situada', 2, 'amod'), ('en', 8, 'case'), ('Figueruelas', 6, 'obl'), ('(', 10, 'punct'), ('Zaragoza', 8, 'flat'), (')', 10, 'punct')]"
M97,1012,meronymie,Expression des parties locatives ou temporelles,medicine,"cromosoma X . Como consecuencia de esto , los varones expresarán todos los genes situados en el cromosoma X , sean dominantes o recesivos . Este hecho tiene gran importancia para explicar","los genes situados en el cromosoma X ,","['AMP', 'N5-MP', 'VC--PM', 'P', 'AMS', 'N5-MS', 'X', 'Z']","['los', 'genes', 'situados', 'en', 'el', 'cromosoma', 'X', ',']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Expression des parties locatives ou temporelles'],1.0,oui,,,,elévée,"[('los', 'DET'), ('genes', 'NOUN'), ('situados', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('cromosoma', 'NOUN'), ('X', 'NUM'), (',', 'PUNCT')]",[],"[('los', 'el'), ('genes', 'gen'), ('situados', 'situado'), ('en', 'en'), ('el', 'el'), ('cromosoma', 'cromosoma'), ('X', 'x'), (',', ',')]","[('los', 2, 'det'), ('genes', 0, 'root'), ('situados', 2, 'amod'), ('en', 6, 'case'), ('el', 6, 'det'), ('cromosoma', 3, 'obl'), ('X', 6, 'nummod'), (',', 2, 'punct')]"
M97,1013,meronymie,Expression des parties locatives ou temporelles,medicine,amplificó con los oligonucleótidos MGD341 según Hicks et_al. ( 1992 ) . El gen está situado en la región Xq28 . En todos los casos el ADN fue obtenido a partir de muestras de,El gen está situado en la región Xq28 . En,"['AMS', 'N5-MS', 'VDR3S-', 'VC--SM', 'P', 'AFS', 'N5-FS', 'N4666', 'Z', 'P']","['El', 'gen', 'está', 'situado', 'en', 'la', 'región', 'Xq28', '.', 'En']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Expression des parties locatives ou temporelles'],1.0,oui,,,,elévée,"[('El', 'DET'), ('gen', 'NOUN'), ('está', 'AUX'), ('situado', 'ADJ'), ('en', 'ADP'), ('la', 'DET'), ('región', 'NOUN'), ('Xq28', 'PROPN'), ('.', 'PUNCT'), ('En', 'ADP')]","[('Xq28', 'MISC')]","[('El', 'el'), ('gen', 'gen'), ('está', 'estar'), ('situado', 'situado'), ('en', 'en'), ('la', 'el'), ('región', 'región'), ('Xq28', 'Xq28'), ('.', '.'), ('En', 'en')]","[('El', 2, 'det'), ('gen', 4, 'nsubj'), ('está', 4, 'cop'), ('situado', 0, 'root'), ('en', 7, 'case'), ('la', 7, 'det'), ('región', 4, 'obl'), ('Xq28', 7, 'appos'), ('.', 4, 'punct'), ('En', 0, 'root')]"
M97,1014,meronymie,Expression des parties locatives ou temporelles,law,"de los Impuestos_Especiales ( RCL 1992 ) . Para la conversión de las cantidades fijadas en Ecus en los artículos 14 y 68 de esta Ley , se aplicará la",las cantidades fijadas en Ecus en,"['AFP', 'N5-FP', 'VC--PF', 'P', 'N4666', 'P']","['las', 'cantidades', 'fijadas', 'en', 'Ecus', 'en']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Expression des parties locatives ou temporelles'],1.0,oui,,,,elévée,"[('las', 'DET'), ('cantidades', 'NOUN'), ('fijadas', 'ADJ'), ('en', 'ADP'), ('Ecus', 'PROPN'), ('en', 'ADP')]","[('Ecus', 'ORG')]","[('las', 'el'), ('cantidades', 'cantidad'), ('fijadas', 'fijado'), ('en', 'en'), ('Ecus', 'ecus'), ('en', 'en')]","[('las', 2, 'det'), ('cantidades', 0, 'root'), ('fijadas', 2, 'amod'), ('en', 5, 'case'), ('Ecus', 3, 'obl'), ('en', 2, 'advmod')]"
M97,1015,meronymie,Expression des parties locatives ou temporelles,law,"Dª_Carolina_Peral_Alviñá , entre los que no se hallan las cuatro viviendas y el despacho situados en el edificio que fue la vivienda familiar de los consortes expresados , tienen que",el despacho situados en el edificio,"['AMS', 'N5-MS', 'VC--PM', 'P', 'AMS', 'N5-MS']","['el', 'despacho', 'situados', 'en', 'el', 'edificio']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Expression des parties locatives ou temporelles'],1.0,oui,,,,elévée,"[('el', 'DET'), ('despacho', 'NOUN'), ('situados', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('edificio', 'NOUN')]",[],"[('el', 'el'), ('despacho', 'despacho'), ('situados', 'situado'), ('en', 'en'), ('el', 'el'), ('edificio', 'edificio')]","[('el', 2, 'det'), ('despacho', 0, 'root'), ('situados', 2, 'amod'), ('en', 6, 'case'), ('el', 6, 'det'), ('edificio', 3, 'obl')]"
M97,1016,meronymie,Expression des parties locatives ou temporelles,law,"solicitar por escrito que le sean abonados intereses de demora , en la forma dispuesta en el artículo 45 de el texto refundido de la Ley_General_Presupuestaria , aprobado por Real_Decreto_Legislativo 1091 ,",la forma dispuesta en el artículo 45 de,"['AFS', 'N5-FS', 'VC--SF', 'P', 'AMS', 'N5-MS', 'X', 'P']","['la', 'forma', 'dispuesta', 'en', 'el', 'artículo', '45', 'de']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Expression des parties locatives ou temporelles'],1.0,oui,,,,elévée,"[('la', 'DET'), ('forma', 'NOUN'), ('dispuesta', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('artículo', 'NOUN'), ('45', 'NUM'), ('de', 'ADP')]","[('artículo 45', 'MISC')]","[('la', 'el'), ('forma', 'forma'), ('dispuesta', 'dispuesto'), ('en', 'en'), ('el', 'el'), ('artículo', 'artículo'), ('45', '45'), ('de', 'de')]","[('la', 2, 'det'), ('forma', 0, 'root'), ('dispuesta', 2, 'amod'), ('en', 6, 'case'), ('el', 6, 'det'), ('artículo', 3, 'obl'), ('45', 6, 'nummod'), ('de', 2, 'punct')]"
M98,1017,meronymie,Expression des parties locatives ou temporelles,computer_science,los servidores se comuniquen a_través_de un enlace troncal de alta velocidad y los clientes permanezcan en una red de baja velocidad ( como una Token_Ring de 4 Mbps o una Ethernet,los clientes permanezcan en una red de,"['AMP', 'N5-6P', 'V9R3P-', 'P', 'E6--FS', 'N5-FS', 'P']","['los', 'clientes', 'permanezcan', 'en', 'una', 'red', 'de']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('los', 'DET'), ('clientes', 'NOUN'), ('permanezcan', 'VERB'), ('en', 'ADP'), ('una', 'DET'), ('red', 'NOUN'), ('de', 'ADP')]",[],"[('los', 'el'), ('clientes', 'cliente'), ('permanezcan', 'permanecer'), ('en', 'en'), ('una', 'uno'), ('red', 'red'), ('de', 'de')]","[('los', 2, 'det'), ('clientes', 3, 'nsubj'), ('permanezcan', 0, 'root'), ('en', 6, 'case'), ('una', 6, 'det'), ('red', 3, 'obl'), ('de', 3, 'punct')]"
M98,1018,meronymie,Expression des parties locatives ou temporelles,law,"74.1 , de la Ley últimamente citada establece que los miembro de las Corporaciones_Locales quedan en situación de servicios especiales en los siguientes supuestos : a) cuando sean funcionarios de la",las Corporaciones_Locales quedan en situación de servicios,"['AFP', 'N4666', 'VDR3P-', 'P', 'N5-FS', 'P', 'N5-MP']","['las', 'Corporaciones_Locales', 'quedan', 'en', 'situación', 'de', 'servicios']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('las', 'DET'), ('Corporaciones', 'PROPN'), ('_Locales', 'PROPN'), ('quedan', 'VERB'), ('en', 'ADP'), ('situación', 'NOUN'), ('de', 'ADP'), ('servicios', 'NOUN')]","[('Corporaciones_Locales', 'ORG')]","[('las', 'el'), ('Corporaciones', 'corporaciones'), ('_Locales', '_Locales'), ('quedan', 'quedar'), ('en', 'en'), ('situación', 'situación'), ('de', 'de'), ('servicios', 'servicio')]","[('las', 2, 'det'), ('Corporaciones', 4, 'nsubj'), ('_Locales', 2, 'amod'), ('quedan', 0, 'root'), ('en', 6, 'case'), ('situación', 4, 'obl'), ('de', 8, 'case'), ('servicios', 6, 'nmod')]"
M98,1019,meronymie,Expression des parties locatives ou temporelles,environment,"miembros de el Consejo_de_Europa pasaron a ser Partes en el Acuerdo . El Acuerdo permanecerá en vigor indefinidamente . Entrada en vigor para el Estado español El 11_de_octubre_de_1975 . Enmiendas , reservas",El Acuerdo permanecerá en vigor indefinidamente . Entrada,"['AMS', 'N4666', 'VDU3S-', 'P', 'N5-MS', 'D', 'Z', 'N5-FS']","['El', 'Acuerdo', 'permanecerá', 'en', 'vigor', 'indefinidamente', '.', 'Entrada']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('El', 'DET'), ('Acuerdo', 'PROPN'), ('permanecerá', 'VERB'), ('en', 'ADP'), ('vigor', 'NOUN'), ('indefinidamente', 'ADV'), ('.', 'PUNCT'), ('Entrada', 'NOUN')]","[('Acuerdo', 'ORG')]","[('El', 'el'), ('Acuerdo', 'Acuerdo'), ('permanecerá', 'permanecer'), ('en', 'en'), ('vigor', 'vigor'), ('indefinidamente', 'indefinidamente'), ('.', '.'), ('Entrada', 'entrada')]","[('El', 2, 'det'), ('Acuerdo', 3, 'nsubj'), ('permanecerá', 0, 'root'), ('en', 5, 'case'), ('vigor', 3, 'obl'), ('indefinidamente', 3, 'advmod'), ('.', 3, 'punct'), ('Entrada', 0, 'root')]"
M98,1020,meronymie,Expression des parties locatives ou temporelles,environment,", contenidos , evaluación , equipamientos , y otros aspectos relacionados con la EA tal_como figuraban en las recomendaciones de Tbilisi . Por lo general los planteamientos más elaborados procedían de el ámbito escolar",la EA tal_como figuraban en las recomendaciones de Tbilisi .,"['AFS', 'N4666', 'D', 'VDA3P-', 'P', 'AFP', 'N5-FP', 'P', 'N4666', 'Z']","['la', 'EA', 'tal_como', 'figuraban', 'en', 'las', 'recomendaciones', 'de', 'Tbilisi', '.']","['non', 'oui', nan, 'oui']",1.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,CM en surface,elévée,"[('la', 'DET'), ('EA', 'PROPN'), ('tal', 'PRON'), ('_como', 'SCONJ'), ('figuraban', 'VERB'), ('en', 'ADP'), ('las', 'DET'), ('recomendaciones', 'NOUN'), ('de', 'ADP'), ('Tbilisi', 'PROPN'), ('.', 'PUNCT')]","[('EA', 'ORG'), ('Tbilisi', 'LOC')]","[('la', 'el'), ('EA', 'EA'), ('tal', 'tal'), ('_como', '_como'), ('figuraban', 'figurar'), ('en', 'en'), ('las', 'el'), ('recomendaciones', 'recomendación'), ('de', 'de'), ('Tbilisi', 'tbilisi'), ('.', '.')]","[('la', 2, 'det'), ('EA', 5, 'nsubj'), ('tal', 2, 'appos'), ('_como', 5, 'mark'), ('figuraban', 0, 'root'), ('en', 8, 'case'), ('las', 8, 'det'), ('recomendaciones', 5, 'obl'), ('de', 10, 'case'), ('Tbilisi', 8, 'nmod'), ('.', 3, 'punct')]"
M98,1021,meronymie,Expression des parties locatives ou temporelles,linguistics,"su desacuerdo con la decisión de denegar asilo , y por tanto la decisión queda en manos de la Administración . El racismo en España Si nos remitimos a la",la decisión queda en manos de,"['AFS', 'N5-FS', 'VDR3S-', 'P', 'N5-FP', 'P']","['la', 'decisión', 'queda', 'en', 'manos', 'de']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('la', 'DET'), ('decisión', 'NOUN'), ('queda', 'VERB'), ('en', 'ADP'), ('manos', 'NOUN'), ('de', 'ADP')]",[],"[('la', 'el'), ('decisión', 'decisión'), ('queda', 'quedar'), ('en', 'en'), ('manos', 'mano'), ('de', 'de')]","[('la', 2, 'det'), ('decisión', 3, 'nsubj'), ('queda', 0, 'root'), ('en', 5, 'case'), ('manos', 3, 'obl'), ('de', 5, 'case')]"
M98,1022,meronymie,Expression des parties locatives ou temporelles,linguistics,"proponer una solución satisfactoria a el problema que supone la inclusión de los sentidos figurados en los diccionarios . Habría que decidir , en primer lugar , qué se quiere indicar",los sentidos figurados en los diccionarios .,"['AMP', 'N5-MP', 'VC--PM', 'P', 'AMP', 'N5-MP', 'Z']","['los', 'sentidos', 'figurados', 'en', 'los', 'diccionarios', '.']","['oui', 'oui', 'incertaine', 'oui']",4.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,CM en surface,elévée,"[('los', 'DET'), ('sentidos', 'NOUN'), ('figurados', 'ADJ'), ('en', 'ADP'), ('los', 'DET'), ('diccionarios', 'NOUN'), ('.', 'PUNCT')]",[],"[('los', 'el'), ('sentidos', 'sentido'), ('figurados', 'figurado'), ('en', 'en'), ('los', 'el'), ('diccionarios', 'diccionario'), ('.', '.')]","[('los', 2, 'det'), ('sentidos', 0, 'root'), ('figurados', 2, 'amod'), ('en', 6, 'case'), ('los', 6, 'det'), ('diccionarios', 3, 'obl'), ('.', 2, 'punct')]"
M98,1023,meronymie,Expression des parties locatives ou temporelles,computer_science,"de la pila no sea la marca de fondo de pita , la máquina permanecerá en el estado q ). Obviamente , el segmento de la figura 2.26 no es un producto terminado",la máquina permanecerá en el estado q ). Obviamente,"['AFS', 'N5-FS', 'VDU3S-', 'P', 'AMS', 'N5-MS', 'N5-FS', 'Z', 'D6']","['la', 'máquina', 'permanecerá', 'en', 'el', 'estado', 'q', ').', 'Obviamente']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('la', 'DET'), ('máquina', 'NOUN'), ('permanecerá', 'VERB'), ('en', 'ADP'), ('el', 'DET'), ('estado', 'NOUN'), ('q', 'X'), (')', 'PUNCT'), ('.', 'PUNCT'), ('Obviamente', 'ADV')]",[],"[('la', 'el'), ('máquina', 'máquina'), ('permanecerá', 'permanecer'), ('en', 'en'), ('el', 'el'), ('estado', 'estado'), ('q', 'q'), (')', ')'), ('.', '.'), ('Obviamente', 'obviamente')]","[('la', 2, 'det'), ('máquina', 3, 'nsubj'), ('permanecerá', 0, 'root'), ('en', 6, 'case'), ('el', 6, 'det'), ('estado', 3, 'obl'), ('q', 6, 'appos'), (')', 3, 'punct'), ('.', 3, 'punct'), ('Obviamente', 0, 'root')]"
M98,1024,meronymie,Expression des parties locatives ou temporelles,medicine,", en la que participan 10 nucleótidos . Los grupos fosfato y los azúcares quedan en el exterior de la molécula y el plano de estos últimos forma un ángulo recto",los azúcares quedan en el exterior de,"['AMP', 'N5-6P', 'VDR3P-', 'P', 'AMS', 'N5-MS', 'P']","['los', 'azúcares', 'quedan', 'en', 'el', 'exterior', 'de']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('los', 'DET'), ('azúcares', 'NOUN'), ('quedan', 'VERB'), ('en', 'ADP'), ('el', 'DET'), ('exterior', 'NOUN'), ('de', 'ADP')]",[],"[('los', 'el'), ('azúcares', 'azúcar'), ('quedan', 'quedar'), ('en', 'en'), ('el', 'el'), ('exterior', 'exterior'), ('de', 'de')]","[('los', 2, 'det'), ('azúcares', 3, 'nsubj'), ('quedan', 0, 'root'), ('en', 6, 'case'), ('el', 6, 'det'), ('exterior', 3, 'obl'), ('de', 3, 'punct')]"
M98,1025,meronymie,Expression des parties locatives ou temporelles,linguistics,"el significado como la suma de la semántica más la lexicología , la lexicografía queda en clara desventaja , pues a_pesar_de los elocuentes datos que obtenemos de la revisión de los planes","la lexicografía queda en clara desventaja , pues","['AFS', 'N5-FS', 'VDR3S-', 'P', 'N4666', 'N5-FS', 'Z', 'C']","['la', 'lexicografía', 'queda', 'en', 'clara', 'desventaja', ',', 'pues']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('la', 'DET'), ('lexicografía', 'NOUN'), ('queda', 'VERB'), ('en', 'ADP'), ('clara', 'ADJ'), ('desventaja', 'NOUN'), (',', 'PUNCT'), ('pues', 'SCONJ')]",[],"[('la', 'el'), ('lexicografía', 'lexicografía'), ('queda', 'quedar'), ('en', 'en'), ('clara', 'claro'), ('desventaja', 'desventaja'), (',', ','), ('pues', 'pues')]","[('la', 2, 'det'), ('lexicografía', 3, 'nsubj'), ('queda', 0, 'root'), ('en', 6, 'case'), ('clara', 6, 'amod'), ('desventaja', 3, 'obl'), (',', 3, 'punct'), ('pues', 3, 'mark')]"
M98,1026,meronymie,Expression des parties locatives ou temporelles,environment,", hay que tener en cuenta que en gran parte de California la grama permanece en estado latente durante los meses fríos de invierno y que , por_lo_tanto ,",la grama permanece en estado,"['AFS', 'N5-FS', 'VDR3S-', 'P', 'N5-MS']","['la', 'grama', 'permanece', 'en', 'estado']","['non', 'non', nan, nan]",0.0,non,['Expression des parties locatives ou temporelles'],1.0,,,,,elévée,"[('la', 'DET'), ('grama', 'NOUN'), ('permanece', 'VERB'), ('en', 'ADP'), ('estado', 'NOUN')]",[],"[('la', 'el'), ('grama', 'grama'), ('permanece', 'permanecer'), ('en', 'en'), ('estado', 'estado')]","[('la', 2, 'det'), ('grama', 3, 'nsubj'), ('permanece', 0, 'root'), ('en', 5, 'case'), ('estado', 3, 'obl')]"
M98,1027,meronymie,Expression des parties locatives ou temporelles,medicine,"el paquete estadístico BMDP ( versión PC-90 ) Resultados Las características de la población de estudio figuran en la tabla 1 . La edad media de los pacientes atendidos fue 46,6 años , con",la población de estudio figuran en la tabla 1 .,"['AFS', 'N5-FS', 'P', 'N5-MS', 'VDR3P-', 'P', 'AFS', 'N5-FS', 'X', 'Z']","['la', 'población', 'de', 'estudio', 'figuran', 'en', 'la', 'tabla', '1', '.']","['oui', 'oui', 'oui', 'oui']",5.0,oui,['Expression des parties locatives ou temporelles'],1.0,oui,,,,elévée,"[('la', 'DET'), ('población', 'NOUN'), ('de', 'ADP'), ('estudio', 'NOUN'), ('figuran', 'VERB'), ('en', 'ADP'), ('la', 'DET'), ('tabla', 'NOUN'), ('1', 'NUM'), ('.', 'PUNCT')]",[],"[('la', 'el'), ('población', 'población'), ('de', 'de'), ('estudio', 'estudio'), ('figuran', 'figurar'), ('en', 'en'), ('la', 'el'), ('tabla', 'tabla'), ('1', '1'), ('.', '.')]","[('la', 2, 'det'), ('población', 5, 'nsubj'), ('de', 4, 'case'), ('estudio', 2, 'nmod'), ('figuran', 0, 'root'), ('en', 8, 'case'), ('la', 8, 'det'), ('tabla', 5, 'obl'), ('1', 8, 'nummod'), ('.', 5, 'punct')]"
